userId,Date,Amount
8729-b0b4582b0ce3,7/2/2023,3
870e-600c690209f7,7/2/2023,60
9f90-cab3a44d63fa,7/2/2023,17
870e-600c690209f7,7/2/2023,60
b3fd-7825b8eb2def,7/2/2023,2
af5e-53bb9db0fbf4,7/2/2023,12
b3fd-7825b8eb2def,7/2/2023,8
9f90-cab3a44d63fa,7/2/2023,17
a6df-a7cd4952a109,7/2/2023,20
b3fd-7825b8eb2def,7/2/2023,20
b3fd-7825b8eb2def,7/2/2023,20
b7be-ab09c467b781,7/2/2023,6
b014-0fc0fc667b96,7/2/2023,100
b65f-0feea2b9f6c2,7/2/2023,50
8f76-51b9cf09deed,7/2/2023,50
8b90-08fb08136453,7/2/2023,55
8b90-08fb08136453,7/2/2023,55
b38a-1d9cf346182a,7/2/2023,10
b014-0fc0fc667b96,7/2/2023,100
b014-0fc0fc667b96,7/2/2023,50
b544-195f36922e61,7/2/2023,2
b014-0fc0fc667b96,7/2/2023,50
a760-3819b9d7bea0,7/2/2023,10
b554-a8d9f2dbdf03,7/7/2023,100
8455-bd066f37584a,7/2/2023,50
93e6-2b1c37d3cf52,7/2/2023,10
8baf-bc01a9cd5599,7/2/2023,1
8baf-bc01a9cd5599,7/2/2023,1
be0b-aa910f2f2415,7/2/2023,10
aa11-f657907fef1d,7/2/2023,5
aa11-f657907fef1d,7/2/2023,95
aa11-f657907fef1d,7/2/2023,100
aa11-f657907fef1d,7/2/2023,100
9b3b-86e9a9781c06,7/2/2023,40
bd45-b211cf14f080,7/2/2023,13.17
9f90-cab3a44d63fa,7/2/2023,1
9f90-cab3a44d63fa,7/2/2023,40
862a-8f13c5e856e5,7/2/2023,11
bd45-b211cf14f080,7/2/2023,10
bd45-b211cf14f080,7/2/2023,3.17
80d4-3e212d160964,7/2/2023,10
862a-8f13c5e856e5,7/2/2023,8
93d8-07e6e3c29d01,7/2/2023,20
93d8-07e6e3c29d01,7/2/2023,4.3
81e4-192d94a71ba6,7/2/2023,10
bd45-b211cf14f080,7/2/2023,2.49
9f90-cab3a44d63fa,7/2/2023,40
950b-802353e369a4,7/5/2023,20
8d99-70656f0d207f,7/6/2023,50
bd45-b211cf14f080,7/2/2023,2.49
9cec-fb020075b507,7/2/2023,3
bd08-f0d02c02f5a2,7/2/2023,10
86fd-90146defc1aa,7/2/2023,6
93d8-07e6e3c29d01,7/2/2023,10
bf03-11114dffbef6,7/2/2023,2
93d8-07e6e3c29d01,7/2/2023,10
9cec-fb020075b507,7/2/2023,3
88a9-13dca53bf495,7/2/2023,10
88a9-13dca53bf495,7/2/2023,10
bb0d-8a8933f76815,7/2/2023,35
9cec-fb020075b507,7/2/2023,1
8519-8c28a8583640,7/2/2023,50
9cec-fb020075b507,7/2/2023,1
ba34-900096aad585,7/2/2023,10
ba34-900096aad585,7/2/2023,10
ba34-900096aad585,7/2/2023,10
815f-9120dd194359,7/2/2023,50
a65f-cb0c6d05be1e,7/2/2023,500
b0fd-3c7b43e2f866,7/2/2023,230
96ff-08c3cafcf35f,7/2/2023,150
b0a1-6725eb8f0626,7/2/2023,40
8206-843103ce4af6,7/2/2023,150
9f90-cab3a44d63fa,7/2/2023,40
937f-07945d07ada0,7/9/2023,10
8206-843103ce4af6,7/2/2023,150
a819-224a9fbe0c01,7/2/2023,10
9678-1e74ee0852e8,7/7/2023,30
aaf5-6a6e23e701b8,7/2/2023,10
aaf5-6a6e23e701b8,7/2/2023,2
aaf5-6a6e23e701b8,7/2/2023,3
8f8f-2b7bdcabbce4,7/7/2023,10
b01a-ed6bc2633311,7/2/2023,2
9187-9ef807e79bc0,7/2/2023,10
9187-9ef807e79bc0,7/2/2023,10
9187-9ef807e79bc0,7/2/2023,10
9187-9ef807e79bc0,7/2/2023,10
a91b-03f62844493f,7/2/2023,150
9187-9ef807e79bc0,7/2/2023,5
9187-9ef807e79bc0,7/2/2023,5
8e63-a94c86b75d7f,7/2/2023,20
9f90-cab3a44d63fa,7/2/2023,5
b641-c345f5708293,7/2/2023,10
8c09-abbb88dd7b8e,7/2/2023,5
9c4f-171ef5a529fc,7/2/2023,60
9cec-fb020075b507,7/2/2023,0.5
ba2f-a307c7f0f688,7/5/2023,50
ae4a-a491c6f20035,7/5/2023,10
a6bc-9ace707a7c47,7/5/2023,5
a24f-6fde7c406b82,7/6/2023,200
bbce-7a5c96791dbd,7/6/2023,10
b2cb-16f8b9c81474,7/6/2023,50
8873-9fd9ee56f3c9,7/2/2023,10
bf22-6f75d7127567,7/2/2023,45
93d8-07e6e3c29d01,7/2/2023,10
81c3-43851684a257,7/2/2023,1
9cec-fb020075b507,7/2/2023,1
9760-b3fb5e90f8b7,7/2/2023,10
bd97-f350864aab2d,7/2/2023,5
bd97-f350864aab2d,7/2/2023,2
96e8-df597782d235,7/2/2023,10
81c3-43851684a257,7/2/2023,400
82ef-25bc6dfa7d17,7/2/2023,10
82ef-25bc6dfa7d17,7/2/2023,4
82ef-25bc6dfa7d17,7/2/2023,7
8e50-f28f47bda5de,7/2/2023,20
b31f-3514497379b3,7/2/2023,5
bce7-ed36b95a13da,7/2/2023,100
bce7-ed36b95a13da,7/2/2023,50
b01a-ed6bc2633311,7/2/2023,25
b01a-ed6bc2633311,7/2/2023,25
9fe3-7e5324bd8f1f,7/2/2023,10
981e-918bda5d7828,7/2/2023,100
afe4-aed5f62f86a0,7/2/2023,80
9b34-ce42461d4f2c,7/2/2023,272.02
81f9-fc11de6ff3ff,7/2/2023,10
b6d6-a076d72ff575,7/2/2023,5
9678-1e74ee0852e8,7/7/2023,20
b31f-3514497379b3,7/2/2023,5
afe4-aed5f62f86a0,7/2/2023,70
a24f-6fde7c406b82,7/2/2023,200
a24f-6fde7c406b82,7/2/2023,755
a24f-6fde7c406b82,7/2/2023,100
a24f-6fde7c406b82,7/2/2023,1055
855a-9fb9c64b2795,7/2/2023,20
b01a-ed6bc2633311,7/2/2023,20
b01a-ed6bc2633311,7/2/2023,5
8656-2ecdbbd5d931,7/2/2023,60.28
8018-769f8627a928,7/2/2023,20
9f90-cab3a44d63fa,7/2/2023,5
aa36-c3fae323a034,7/5/2023,50
962a-83e7243d627d,7/5/2023,300
ae4a-a491c6f20035,7/5/2023,10
a24f-6fde7c406b82,7/6/2023,200
a934-deffc76d8356,7/2/2023,25
90bd-5b6de199cfc4,7/2/2023,200
9678-1e74ee0852e8,7/7/2023,10
a0ab-9488972d77fd,7/2/2023,50
a934-deffc76d8356,7/2/2023,13
a0ab-9488972d77fd,7/2/2023,10
a0ab-9488972d77fd,7/2/2023,5
96e9-0e872439a25f,7/9/2023,30
a0ab-9488972d77fd,7/2/2023,11
a0ab-9488972d77fd,7/2/2023,12
a0ab-9488972d77fd,7/2/2023,13
9a28-16b87076eec0,7/2/2023,2
a0ab-9488972d77fd,7/2/2023,1
a0ab-9488972d77fd,7/2/2023,14
8528-ccd431db14b4,7/2/2023,6
bd45-b211cf14f080,7/2/2023,0.33
aaa0-fd72cd312f32,7/2/2023,4
82fc-7b686edf8f93,7/2/2023,20
82fc-7b686edf8f93,7/2/2023,10
a58d-464c05ef3ba0,7/2/2023,10
a58d-464c05ef3ba0,7/2/2023,6
a8f6-39ec0f662728,7/11/2023,10
9c6e-cd534a90f0f9,7/2/2023,3
a06f-95f64b58ce3f,7/2/2023,10
b1c9-cc16f1146cbf,7/2/2023,300
80d1-c88b6188c764,7/2/2023,20
91c9-d359fc639166,7/2/2023,50
9a2a-7a249811c9da,7/2/2023,10
aba2-9f0f65f6ab87,7/2/2023,150
82ef-25bc6dfa7d17,7/2/2023,13
ae3c-203cc9608da5,7/2/2023,49
8878-7a6960f722a6,7/11/2023,10
82ef-25bc6dfa7d17,7/2/2023,7
82ef-25bc6dfa7d17,7/2/2023,0.6
9d1f-7e210735f6e1,7/2/2023,60
b6d6-a076d72ff575,7/2/2023,5
9d1f-7e210735f6e1,7/2/2023,66
82b0-89f66cb97fe7,7/2/2023,30
8082-9329bddf9c7e,7/2/2023,9
9a2a-7a249811c9da,7/2/2023,5
ac4c-d99e78190ef2,7/2/2023,95
ac4c-d99e78190ef2,7/2/2023,950
ac4c-d99e78190ef2,7/2/2023,1100
893f-5766468c7838,7/2/2023,200
b659-29efcf65b5c6,7/2/2023,6000
91c9-d359fc639166,7/2/2023,10
82ef-25bc6dfa7d17,7/2/2023,15.25
82ef-25bc6dfa7d17,7/2/2023,5
893f-5766468c7838,7/2/2023,50
82ef-25bc6dfa7d17,7/2/2023,5
b771-ab0348bcce99,7/2/2023,155
893f-5766468c7838,7/2/2023,64
9a2a-7a249811c9da,7/2/2023,5
80d1-c88b6188c764,7/2/2023,20
9aa0-154c08556465,7/2/2023,700
aec1-770bf80d5e24,7/2/2023,40
ad10-8dd03b8071c3,7/2/2023,99
ad10-8dd03b8071c3,7/2/2023,99
b2de-db554b7a1352,7/2/2023,10
849f-da5d29e2e250,7/2/2023,5
9aa0-154c08556465,7/2/2023,700
9a2a-7a249811c9da,7/2/2023,5
a06f-95f64b58ce3f,7/2/2023,50
82b0-89f66cb97fe7,7/2/2023,30
856e-91d415623d97,7/2/2023,40
b0b8-7f39bbd0a702,7/7/2023,250
bc12-b4977d03acdd,7/11/2023,50
ab51-d81547c40ea7,7/2/2023,50
8412-f3985c294a18,7/2/2023,200
a197-b15261ba15ef,7/2/2023,15
856e-91d415623d97,7/2/2023,18
8412-f3985c294a18,7/2/2023,600
b36f-9ec103f30980,7/2/2023,10
b36f-9ec103f30980,7/2/2023,30
a227-044d3c91bd4d,7/2/2023,20
88e6-d745e6c21bbc,7/2/2023,10
9b3b-86e9a9781c06,7/2/2023,40
8412-f3985c294a18,7/2/2023,600
b4f5-324ebf52205d,7/2/2023,20
b4f5-324ebf52205d,7/2/2023,7
b4f5-324ebf52205d,7/2/2023,50
9f90-cab3a44d63fa,7/2/2023,5
b4f5-324ebf52205d,7/2/2023,10
b4f5-324ebf52205d,7/2/2023,5
bcf0-4604c92c35ad,7/2/2023,10
b808-0b8006535e2d,7/2/2023,10
8a7c-e6d5b03453bf,7/2/2023,10
bf9c-3461326e7933,7/2/2023,30
8c89-d302064e2131,7/2/2023,50
9624-afa4b37510e7,7/2/2023,10
8b98-6213b6bdabf3,7/2/2023,50
9df8-d351d64a0b24,7/2/2023,30
b4f5-324ebf52205d,7/2/2023,8
aaa0-fd72cd312f32,7/2/2023,12
a517-768eda217c4b,7/2/2023,10
aec1-770bf80d5e24,7/2/2023,40
9b4a-ce00e711c6d3,7/2/2023,6
b9e5-b67988b88828,7/2/2023,150
9b4a-ce00e711c6d3,7/2/2023,4
bf30-f6df69c6b5ff,7/2/2023,3
adfb-cba175c857b2,7/2/2023,100
b9f0-495a86c3322d,7/2/2023,10
9678-1e74ee0852e8,7/7/2023,30
ab33-d4b970543296,7/2/2023,10
bad2-df09495325e5,7/2/2023,10
b042-47d97f7f1a5a,7/2/2023,17
9b4a-ce00e711c6d3,7/2/2023,5
9b4a-ce00e711c6d3,7/2/2023,1
9b4a-ce00e711c6d3,7/2/2023,1
93d8-07e6e3c29d01,7/2/2023,20
9b4a-ce00e711c6d3,7/2/2023,1
af05-4a88f4f2b0c6,7/2/2023,500
8b97-6a67263b5672,7/2/2023,10
8b97-6a67263b5672,7/2/2023,10
950b-802353e369a4,7/2/2023,60
950b-802353e369a4,7/2/2023,40
93d8-07e6e3c29d01,7/2/2023,10
8749-3482da6f3bed,7/2/2023,115
91db-303f51c45ab5,7/2/2023,2
9f90-cab3a44d63fa,7/2/2023,5
af5f-fe69a4599d92,7/2/2023,100
8749-3482da6f3bed,7/2/2023,115
9744-adbe5f15c7b4,7/2/2023,240
b590-7b4660a6b8be,7/2/2023,20
a6df-a7cd4952a109,7/2/2023,20
9744-adbe5f15c7b4,7/2/2023,240
8d94-a93f371bd6e4,7/7/2023,50
b590-7b4660a6b8be,7/2/2023,20
b4b9-94bc8c3e7075,7/2/2023,10
9c4f-171ef5a529fc,7/2/2023,5
b4b9-94bc8c3e7075,7/2/2023,10
b876-0bfcb911c2b9,7/2/2023,20
b590-7b4660a6b8be,7/2/2023,20
8e45-876873270c61,7/2/2023,60
a9dd-99ef5cc0dc3e,7/2/2023,10
b876-0bfcb911c2b9,7/2/2023,10
b876-0bfcb911c2b9,7/2/2023,10
a197-b15261ba15ef,7/2/2023,15
b876-0bfcb911c2b9,7/2/2023,50
9b14-911bfb4ca89a,7/2/2023,10
a9dd-99ef5cc0dc3e,7/2/2023,11
a9dd-99ef5cc0dc3e,7/2/2023,13
a9dd-99ef5cc0dc3e,7/2/2023,12
b876-0bfcb911c2b9,7/2/2023,20
9b14-911bfb4ca89a,7/2/2023,50
9f90-cab3a44d63fa,7/2/2023,5
9f90-cab3a44d63fa,7/2/2023,5
aa36-c3fae323a034,7/5/2023,10
bad2-df09495325e5,7/5/2023,5
a369-11d4d5be3e12,7/2/2023,10
8bf4-25603ab0ce88,7/2/2023,5
8412-f3985c294a18,7/2/2023,1000
9a28-16b87076eec0,7/2/2023,2
800c-e9ca6d3a8313,7/2/2023,10
9e07-91ddb4f7ecbd,7/5/2023,10
a070-e826a02afaf3,7/2/2023,500
a070-e826a02afaf3,7/2/2023,30
a529-581a60eeff37,7/2/2023,1100
b38f-e569bc7baecc,7/2/2023,46
9d94-edad430317f7,7/4/2023,5
9324-3815c8f89298,7/5/2023,24
94fc-f6e231eb843c,7/5/2023,10
a070-e826a02afaf3,7/2/2023,30
a070-e826a02afaf3,7/2/2023,30
a070-e826a02afaf3,7/2/2023,30
9760-b3fb5e90f8b7,7/2/2023,5
a529-581a60eeff37,7/2/2023,200
b8f3-4b05956307a1,7/2/2023,10
9000-a27d36aaf264,7/2/2023,200
9000-a27d36aaf264,7/2/2023,200
9f90-cab3a44d63fa,7/2/2023,40
9f90-cab3a44d63fa,7/2/2023,100
939b-9f2ee2661d5c,7/2/2023,200
8b09-334399f8bb78,7/2/2023,45
9b3b-86e9a9781c06,7/2/2023,5
9f90-cab3a44d63fa,7/2/2023,40
9f90-cab3a44d63fa,7/2/2023,65.5
9f90-cab3a44d63fa,7/2/2023,100
9126-5a2905fde2ff,7/3/2023,176.95
8730-51f3a8a40bd9,7/5/2023,100
b79e-a13bd38288a0,7/6/2023,30
939b-9f2ee2661d5c,7/2/2023,26
939b-9f2ee2661d5c,7/2/2023,20
939b-9f2ee2661d5c,7/2/2023,116
81ab-c3a736560209,7/2/2023,250
96d3-33d5ba89a913,7/2/2023,50
ad31-378dd4b5affb,7/2/2023,100
bc44-8d9c3660f776,7/2/2023,10
a234-0819aa26e674,7/2/2023,5
8528-ccd431db14b4,7/2/2023,22
aae6-c4ee487f3cf3,7/2/2023,20
97ed-11d8f11bb428,7/2/2023,10
95c3-6eab92d9b077,7/2/2023,1
97ed-11d8f11bb428,7/2/2023,10
9c1f-dada51a14cc5,7/2/2023,2
9f90-cab3a44d63fa,7/2/2023,99
90bd-5b6de199cfc4,7/2/2023,30
96d9-cd43dbed0569,7/2/2023,10
8923-25c04b3c8c55,7/2/2023,2.8
96d9-cd43dbed0569,7/2/2023,10
96d9-cd43dbed0569,7/2/2023,10
a476-36f3960b3bfe,7/2/2023,10
860a-d57ed9494315,7/2/2023,10
860a-d57ed9494315,7/2/2023,50
977a-e72466dcd2d2,7/2/2023,25
8923-25c04b3c8c55,7/2/2023,3.83
8923-25c04b3c8c55,7/2/2023,3
860a-d57ed9494315,7/2/2023,50
99d9-560db2fb0e05,7/2/2023,2
afea-c5dd1b1e4b2f,7/2/2023,590
9403-c8feaafc816d,7/2/2023,10
85cd-25123bfce95d,7/2/2023,10
afea-c5dd1b1e4b2f,7/2/2023,580
81de-8ce1beaf9e38,7/2/2023,16
a027-8a4cab73139b,7/2/2023,10
81de-8ce1beaf9e38,7/2/2023,50
81de-8ce1beaf9e38,7/2/2023,10
81de-8ce1beaf9e38,7/2/2023,10
81de-8ce1beaf9e38,7/2/2023,10
93d8-07e6e3c29d01,7/2/2023,10
9af8-7e09845a4d28,7/2/2023,50
a197-b15261ba15ef,7/2/2023,10
8206-843103ce4af6,7/2/2023,50
8206-843103ce4af6,7/2/2023,50
a369-11d4d5be3e12,7/2/2023,5
aba2-9f0f65f6ab87,7/2/2023,53
ba1f-1b0f52ee7500,7/2/2023,50
a197-b15261ba15ef,7/2/2023,50
9b14-911bfb4ca89a,7/2/2023,20
9b14-911bfb4ca89a,7/2/2023,15
b9e5-b67988b88828,7/2/2023,140
b790-552ad03087b1,7/2/2023,5
8d94-a93f371bd6e4,7/7/2023,40
a619-1d12f23f7994,7/2/2023,505
90ad-ad898b711697,7/2/2023,50
8cd5-5edc2df7b68c,7/2/2023,10
90ad-ad898b711697,7/2/2023,50
8a65-001b9fa3d352,7/2/2023,10
b9e5-b67988b88828,7/2/2023,30
8412-f3985c294a18,7/2/2023,1000
9d1d-8cb68dbd93bb,7/12/2023,10
9b14-911bfb4ca89a,7/2/2023,20
9b14-911bfb4ca89a,7/2/2023,20
9f90-cab3a44d63fa,7/2/2023,50
a24f-6fde7c406b82,7/6/2023,186
9b14-911bfb4ca89a,7/2/2023,1
9b14-911bfb4ca89a,7/2/2023,1
b0b8-7f39bbd0a702,7/2/2023,500
b0b8-7f39bbd0a702,7/2/2023,150
81ab-c3a736560209,7/2/2023,250
b0b8-7f39bbd0a702,7/2/2023,200
aec1-770bf80d5e24,7/2/2023,50
b0b8-7f39bbd0a702,7/2/2023,10
9b14-911bfb4ca89a,7/2/2023,2
bb85-56ea0cb9ff1c,7/2/2023,10
aec1-770bf80d5e24,7/2/2023,50
ae87-1e8a26b5c679,7/2/2023,30
9f90-cab3a44d63fa,7/2/2023,200
9f90-cab3a44d63fa,7/2/2023,70
8d21-9cccaf36028c,7/2/2023,50
8d21-9cccaf36028c,7/2/2023,50
977a-e72466dcd2d2,7/2/2023,20
977a-e72466dcd2d2,7/2/2023,5
9d1b-8f099b85b263,7/2/2023,10
bb85-56ea0cb9ff1c,7/2/2023,6
915f-66debc47e6dd,7/2/2023,300
915f-66debc47e6dd,7/2/2023,300
99b3-74307579e6da,7/2/2023,20
a8f6-39ec0f662728,7/11/2023,50
b0fd-3c7b43e2f866,7/2/2023,30
aeb1-cd2e9ba4ecc0,7/11/2023,10
9f0a-5dc195f7fb91,7/2/2023,200
b8f3-4b05956307a1,7/2/2023,10
9fdb-2ab9add8b9ab,7/2/2023,900
b0fd-3c7b43e2f866,7/2/2023,50
aae6-c4ee487f3cf3,7/2/2023,110
a7cb-c7f366d667ac,7/2/2023,60
a7cb-c7f366d667ac,7/2/2023,50
a234-0819aa26e674,7/2/2023,25
8d94-a93f371bd6e4,7/7/2023,40
8f19-c72fad4347df,7/2/2023,40
9845-96a0611e2e39,7/2/2023,50
90bd-5b6de199cfc4,7/2/2023,120
b525-fd35ccb2b645,7/2/2023,5
80be-fc3842b3c2ed,7/2/2023,10
80be-fc3842b3c2ed,7/2/2023,1
8465-d76a0fc424db,7/2/2023,10
93b7-fb90ddda318d,7/2/2023,40
93b7-fb90ddda318d,7/2/2023,15
af5f-66e48ae25c25,7/7/2023,6
8c41-376da662eb97,7/2/2023,20
93b7-fb90ddda318d,7/2/2023,15
8c41-376da662eb97,7/2/2023,10
93b7-fb90ddda318d,7/2/2023,10
937f-07945d07ada0,7/9/2023,40
9b77-a05d8848b7e1,7/2/2023,10
ae4d-980cc7076a2c,7/2/2023,6
929b-3c9c4b2b0b7b,7/2/2023,100
aec1-770bf80d5e24,7/2/2023,5
aec1-770bf80d5e24,7/2/2023,5
af5f-66e48ae25c25,7/7/2023,14
9b77-a05d8848b7e1,7/2/2023,10
a957-005e44f0db9b,7/9/2023,10
bdb7-8e72a740f528,7/10/2023,90
ae4d-980cc7076a2c,7/2/2023,20
8412-f3985c294a18,7/2/2023,1000
88cb-0a741c61cf35,7/10/2023,21
ae4d-980cc7076a2c,7/2/2023,6
adab-44850c69e90d,7/10/2023,20
8ce6-489f1704ccc8,7/12/2023,10
9b77-a05d8848b7e1,7/2/2023,10
9f90-cab3a44d63fa,7/2/2023,165
80be-fc3842b3c2ed,7/2/2023,5
8bb9-08c5f30ffdfd,7/2/2023,20
815f-9120dd194359,7/2/2023,50
a5b2-41679973479b,7/6/2023,2000
929b-3c9c4b2b0b7b,7/2/2023,400
9af8-7e09845a4d28,7/7/2023,50
9b77-a05d8848b7e1,7/2/2023,10
9735-71b9141fd2f7,7/9/2023,150
963a-ead89b0c1cc4,7/10/2023,70
9b77-a05d8848b7e1,7/2/2023,10
bbf4-87b8255d616a,7/2/2023,200
a0ab-9488972d77fd,7/2/2023,50
a50f-31f5b52debea,7/2/2023,10
a50f-31f5b52debea,7/2/2023,10
a0ab-9488972d77fd,7/2/2023,15
baff-38a9c4c2f30f,7/2/2023,10
a0ab-9488972d77fd,7/2/2023,16
a0ab-9488972d77fd,7/2/2023,17
90af-fc4e4def9171,7/2/2023,20
bbf4-87b8255d616a,7/2/2023,200
baff-38a9c4c2f30f,7/2/2023,50
98f6-4438aa63aef5,7/2/2023,50
84ed-18bb1302d329,7/2/2023,50
9f90-cab3a44d63fa,7/2/2023,10.5
98f6-4438aa63aef5,7/3/2023,25
8a63-ed83186ac44b,7/6/2023,1
8fe5-ddb78abf0ce2,7/2/2023,14
aa03-5d0bc531b18d,7/2/2023,100
bbf4-87b8255d616a,7/2/2023,200
90af-fc4e4def9171,7/2/2023,20
bbf4-87b8255d616a,7/2/2023,200
aa03-5d0bc531b18d,7/2/2023,10
84ed-18bb1302d329,7/2/2023,50
aa03-5d0bc531b18d,7/2/2023,100
ac3d-8807765616e6,7/3/2023,10
8c09-abbb88dd7b8e,7/3/2023,10
ac60-4213af9d176a,7/3/2023,20
b5e8-86cb723eff6f,7/2/2023,45
92ff-dd454f3f14ae,7/3/2023,5
b391-725814b6ad0e,7/7/2023,10
96b0-57f0d1c63e7d,7/10/2023,10
b5e8-86cb723eff6f,7/2/2023,40
b0fd-3c7b43e2f866,7/2/2023,80
9cab-ecd0c4da085d,7/2/2023,5
9cab-ecd0c4da085d,7/2/2023,3
9cab-ecd0c4da085d,7/2/2023,2
a6a3-b8e453b9c2f0,7/2/2023,10
9819-a0e44de7912f,7/2/2023,0.98
8d94-a93f371bd6e4,7/7/2023,30
aba2-9f0f65f6ab87,7/2/2023,100
a6a3-b8e453b9c2f0,7/2/2023,10
a369-11d4d5be3e12,7/2/2023,5
9819-a0e44de7912f,7/2/2023,0.98
9735-71b9141fd2f7,7/9/2023,100
ae87-1e8a26b5c679,7/2/2023,30
bef7-0395aa6c91db,7/2/2023,10
a276-4f514cbcce7d,7/2/2023,100
87c1-a27788f7ecfc,7/2/2023,50
ae33-416d2ea21f30,7/2/2023,10
baed-c4cdcdf80d43,7/2/2023,44
bf22-6f75d7127567,7/2/2023,20
82cf-99289c83f031,7/2/2023,50
b01a-ed6bc2633311,7/2/2023,5
b0a4-6fa88dbc158d,7/3/2023,1
87c1-a27788f7ecfc,7/2/2023,50
9d2f-7ee1e0996299,7/4/2023,5
a24f-6fde7c406b82,7/6/2023,186
aaa9-aa9ab5795962,7/2/2023,19
8cbf-c74ba2861e23,7/2/2023,0.2
bef7-0395aa6c91db,7/2/2023,10
b01a-ed6bc2633311,7/2/2023,5
b65e-f33f7099128f,7/2/2023,50
b65e-f33f7099128f,7/2/2023,40
8cbf-c74ba2861e23,7/2/2023,1
93fe-81bc6fe65cd3,7/2/2023,1
b56a-9b560f14535b,7/2/2023,10
a227-044d3c91bd4d,7/2/2023,10
8495-2636b98fcf1c,7/2/2023,5
8495-2636b98fcf1c,7/2/2023,5
a229-112aa9607c36,7/2/2023,7
a229-112aa9607c36,7/2/2023,5
bbef-6e9b74311dd7,7/2/2023,28.82
bf30-f6df69c6b5ff,7/2/2023,3
8e55-1cd73e26e3f4,7/7/2023,10
b331-f4476eb929e9,7/2/2023,50
841c-073a2cef86e6,7/2/2023,50
b6d6-a076d72ff575,7/2/2023,120
b6d6-a076d72ff575,7/2/2023,120
b2f7-c4dc825ab391,7/2/2023,5
b2f7-c4dc825ab391,7/2/2023,5
9735-71b9141fd2f7,7/9/2023,25
91f2-3468609ed3b2,7/2/2023,10
8495-2636b98fcf1c,7/2/2023,5
8495-2636b98fcf1c,7/2/2023,5
9806-07163c718163,7/2/2023,300
b9b8-704dec812084,7/2/2023,50
96cf-af1557d92a1f,7/2/2023,70
9806-07163c718163,7/2/2023,20
8018-769f8627a928,7/2/2023,20
96cf-af1557d92a1f,7/2/2023,100
b9cd-d53991a76045,7/2/2023,200
bd77-93e93958408b,7/2/2023,3
ae87-1e8a26b5c679,7/2/2023,11
aeba-ad63ee729b10,7/2/2023,20
aeba-ad63ee729b10,7/2/2023,20
a96e-10641987d7db,7/2/2023,192.12
9187-9ef807e79bc0,7/2/2023,70
853b-58b5644b39b5,7/2/2023,1
9187-9ef807e79bc0,7/2/2023,70
a96e-10641987d7db,7/2/2023,412
b6d6-a076d72ff575,7/2/2023,4
a96e-10641987d7db,7/2/2023,412
a96e-10641987d7db,7/2/2023,412
aba2-9f0f65f6ab87,7/2/2023,100
81c3-43851684a257,7/2/2023,20
9cec-fb020075b507,7/2/2023,20
9268-211922ee4a94,7/8/2023,11
8490-c15b3fe3333a,7/3/2023,10
9d18-402eea21aa7a,7/2/2023,50
9d18-402eea21aa7a,7/2/2023,50
9d18-402eea21aa7a,7/2/2023,50
ac4e-4931c3aca2f3,7/2/2023,1
882b-1298232ac354,7/2/2023,50
ac4e-4931c3aca2f3,7/2/2023,1
88a2-fbe9c9fc7a49,7/2/2023,2
88a2-fbe9c9fc7a49,7/2/2023,5
ac4e-4931c3aca2f3,7/2/2023,1
a749-50504b660991,7/2/2023,810
a749-50504b660991,7/2/2023,110
a749-50504b660991,7/2/2023,100
a749-50504b660991,7/2/2023,100
a749-50504b660991,7/2/2023,500
88a2-fbe9c9fc7a49,7/2/2023,2
88a2-fbe9c9fc7a49,7/2/2023,5
88a2-fbe9c9fc7a49,7/2/2023,5
88a2-fbe9c9fc7a49,7/2/2023,2
88a2-fbe9c9fc7a49,7/2/2023,2
88a2-fbe9c9fc7a49,7/2/2023,2.3
a6ea-bc9a0987ab17,7/8/2023,2
88a2-fbe9c9fc7a49,7/2/2023,15
88a2-fbe9c9fc7a49,7/2/2023,15
8288-bd0f3212659b,7/2/2023,10
88a2-fbe9c9fc7a49,7/2/2023,2.3
88a2-fbe9c9fc7a49,7/2/2023,2.3
88a2-fbe9c9fc7a49,7/2/2023,15
88a2-fbe9c9fc7a49,7/2/2023,6
88a2-fbe9c9fc7a49,7/2/2023,15
88a2-fbe9c9fc7a49,7/2/2023,15
b94a-a2833bf41bd4,7/8/2023,50
88a2-fbe9c9fc7a49,7/2/2023,6
9760-b3fb5e90f8b7,7/2/2023,15
88a2-fbe9c9fc7a49,7/2/2023,3.1
88a2-fbe9c9fc7a49,7/2/2023,3.1
a73a-52df6eedbc7a,7/8/2023,1
9256-bc70d34bece4,7/11/2023,20
b36f-9ec103f30980,7/11/2023,20
b771-ab0348bcce99,7/11/2023,0.1
bf03-11114dffbef6,7/9/2023,30
b177-c9e4028695af,7/10/2023,20
a890-b3b6b32502fe,7/10/2023,80
9553-4ee27a35976d,7/10/2023,200
b7b7-0b6863c4cb78,7/11/2023,20
8e4f-7a518df0ac20,7/11/2023,100
885f-af353bddd5ce,7/11/2023,10
bac3-2f69e90a3f6b,7/11/2023,5
b771-ab0348bcce99,7/11/2023,1
88a2-fbe9c9fc7a49,7/2/2023,3.1
88a2-fbe9c9fc7a49,7/2/2023,6
aa81-3d128327d326,7/2/2023,1
88a2-fbe9c9fc7a49,7/2/2023,30
88a2-fbe9c9fc7a49,7/2/2023,30
88a2-fbe9c9fc7a49,7/2/2023,3.8
88a2-fbe9c9fc7a49,7/2/2023,3.8
